NAME	B cell	T cell	ciliated columnar cell of tracheobronchial tree	classical monocyte	leukocyte	lung endothelial cell	myeloid cell	natural killer cell	stromal cell
Fhdc1	1	1	305.703958406584	1	1	1	1	1	1
Fhl1	1	1	393.943070664591	1	1	1	1	1	2778.80667721584
Fibin	1	1	1	1	1	344.000188030391	1	1	215.989953512141
Fibp	1	115.185828121273	62.1227038466486	1	1	1	36.1296057198021	1	1
Figf	1	1	1	1	1	1	1	1	208.574196878622
Filip1l	187.705279304277	1	1	217.164883003109	1	56.8837237809467	97.0486513075164	1	68.5673376652459
Fkbp10	1	1	1	1	1	1	1	1	131.031236444169
Fkbp15	1	1	1	52.5399993951568	1	1	57.023723683428	1	1
Fkbp7	1	1	1	1	1	44.9888660971113	1	1	158.908230830249
Fkbp9	1	1	1	1	1	117.093205105948	1	1	346.978358341791
Fkrp	152.20763083423	1	46.3024550310133	1	1	49.9008313056333	52.6388697839186	1	1
Flcn	1	1	1	1	87.0954525929814	108.697629054445	1	88.3602298517168	1
Flot1	1	1	391.554895162389	72.6374617048099	300.29895981502	147.032371847257	1	1	70.3286215124728
Flt1	1	1	1	1	1	515.936722679345	1	1	1
Flt3	1	1	1	1	1	1	124.388991367399	1	1
Flt3l	1	137.31298183497	1	1	1	1	1	47.5396196479686	1
Flt4	1	1	1	1	1	551.515633960764	1	1	1
Fmnl1	1	1	1	147.704605666892	146.812354618241	1	47.9898015780791	43.4425898583894	1
Fmnl3	1	1	1	1	1	82.0009814225228	1	1	1
Fmo1	1	1	1	1	1	1952.72756858086	1	1	122.45395784035
Fmo2	1	1	1	1	1	1	1	1	3087.19997524247
Fmo5	1	1	1	1	1	160.916000861649	1	1	35.6310972260295
Fn1	1	1	1	551.029158777321	1	1	20.3782100383992	1	555.213885945441
Fnbp1	178.648884689819	1	1	73.4805702736004	1	1	175.643345216215	402.426067542143	31.5316526894905
Fndc4	1	1	1	1	1	1	91.1461938351359	1	1
Folr4	1	243.169902956201	1	1	1	1	1	1	1
Fosb	1	1	1	21.6126600179583	372.79381869416	40.9507828859128	62.603118200388	1	64.3553727803736
Fosl2	1	1	1	136.391635541177	535.826226917574	1	56.3975684436238	47.9517542206222	13.95519495816
Foxa2	1	1	273.253232030359	1	1	1	1	1	1
Foxd4	1	1	1	1	78.5482577813708	1	1	1	1
Foxf1a	1	1	1	1	1	571.611219270393	1	1	133.073175805565
Foxf2	1	1	1	1	1	1	1	1	155.943245565531
Foxk2	1	1	1	1	1	102.385245810922	1	1	1
Fpr1	1	1	1	1	943.206671867562	1	1	1	1
Fpr2	1	1	1	1	25.0542307047036	1	1	1	1
Frat1	14.72639291736	207.058130763123	1	39.454177141788	378.728330387114	1	1	85.2253420959441	1
Frat2	1	73.6369995671618	1	1	1	1	1	88.9214549978104	1
Frmd6	1	1	1	1	1	116.468676410545	1	1	1
Frmd8	87.977394592091	358.692352693561	23.3551522004666	113.078591763302	1	1	71.4653816822004	75.2386478240885	1
Frrs1	1	1	1	1	1	80.2501182227647	1	1	1
Fstl1	1	1	1	1	1	162.715504030862	1	1	349.85437115862
Fto	1	99.0652179200414	1	1	1	1	1	1	1
Ftsj1	1	1	94.6794855431465	81.7551666188644	1	1	1	1	1
Ftsj3	1	62.9127979461654	1	1	1	1	1	1	1
Fuca2	1	1	51.0845644167711	209.26046820722	1	1	75.5957917540851	138.298294064064	1
Fundc2	92.7984356801418	157.909896876268	1	1	1	27.6742519769864	1	95.8283949815449	48.3955304516771
Furin	1	1	1	25.9545156688848	103.918125807861	40.095807126	12.1233437688416	1	22.4980673011067
Fut11	80.0639427355599	1	66.1946212279645	1	1	166.475679272795	1	1	52.0633545136283
Fxyd1	1	1	1	1	1	1	1	1	201.799152033862
Fxyd6	1	1	1	1	1	330.98754517756	1	1	136.324465240442
Fyb	1	271.734189295974	1	308.625039157811	270.434304494196	1	165.330816581047	329.917217234064	1
Fyn	1	389.795055785906	1	1	1	190.778778896623	212.821899639377	369.907539212669	33.119700460888
Fyttd1	1	1	31.4994074392432	1	1	1	77.428369753155	1	1
Fzd1	1	1	1	1	1	1	1	1	85.868079892755
Fzd4	1	1	1	1	1	90.6747015779027	1	1	1
Fzd6	1	1	58.8463583332766	1	1	118.362042891292	1	1	1
Fzr1	1	1	79.5271154315304	63.409436344914	1	1	1	312.060258605114	1
G0s2	1	1	1	1	3561.86950613085	1	1	1	923.26661926045
G6pc3	1	1	22.7401356594302	20.6096918955579	1	1	99.3171974900501	1	1
G6pdx	1	103.310538619997	1	476.785232647612	170.476102355735	1	98.6869422782376	54.9970730799396	48.2057855993379
Gaa	1	1	146.619672753384	1	1	1	115.425919392915	1	338.54198120245
Gab2	1	1	1	1	109.105352107447	1	1	1	65.5382596414511
Gab3	1	1	1	1	1	1	1	83.1169809874619	1
Gabpb1	1	89.1661412952193	1	1	1	316.263214133178	1	1	1
Gadd45a	68.5042952481121	1	1	1	312.108758920676	1	1	1	1
Gadd45b	76.4512855094563	1	1	56.8576554826465	226.517700881495	1	44.3056863666039	1	100.69508598222
Gadd45g	1	1	1	1	1	91.1349571156688	1	1	124.855128840962
Galns	1	1	1	31.9774291140122	1	1	1	1	1
Galnt10	1	54.5622812624163	1	1	1	1	1	61.5993640160068	1
Galnt3	1	1	149.175605124204	1	1	1	1	1	1
Galnt6	1	123.642675378131	68.8514148624865	1	1	1	1	1	1
Galnt9	1	1	1	132.56648235024	1	1	1	1	1
Galntl4	1	1	298.580662818361	1	1	507.732056286305	1	1	1
Ganab	1	144.861784754184	50.9629235980454	44.1973156902464	1	1	61.1741416288727	1	75.0518035642208
Gapt	1	1	1	106.736621783838	1	1	44.9617754871277	1	1
Gas1	1	1	1	1	1	1	1	1	323.518435771405
Gas2l2	1	1	209.339745835466	1	1	1	1	1	1
Gas6	1	1	291.975286103874	1	1	132.487222654331	1	1	672.209773680552
Gas8	1	1	453.347084500853	1	1	1	1	1	1
Gata2	1	1	1	1	395.148786399021	234.822314254174	1	1	1
Gata3	1	888.307089479209	1	1	1	1	178.995567005119	546.212535464797	1
Gatm	1	1	1	15.4432650591386	1	1	32.8332163227545	1	1
Gba	1	244.080975777228	1	316.359710329269	1	1	73.0040213593978	165.469504103465	51.4199439196591
Gbf1	175.120066686595	22.5169152590282	72.0860033989727	1	1	1	1	1	46.9712361937981
Gbp3	1	1	1	58.741930432306	1	1	1	1	1
Gbp4	1	63.7157960803576	1	1	1	1	1	1	1
Gbp7	1	168.124207040981	1	1	1	517.836061078838	1	49.430989138593	1
Gbp9	1	92.9766036700416	1	1	1	1	1	1	1
Gclc	1	1	260.494558083712	1	1	1	1	1	1
Gclm	1	1	254.420422177316	1	1	1	1	1	1
Gcnt1	1	1	1	1	86.5485795312768	1	72.6857780519211	1	1
Gcnt2	1	1	87.1176245771702	55.3804801076653	564.833719036055	1	1	1	1
Gcsh	1	1	52.081765765189	98.7953470503016	1	1	1	1	50.8700542833727
Gda	1	1	1	366.045980403805	1397.46085584648	1	22.7360018442323	1	1
Gde1	1	1	969.791082307686	61.9974921368174	1	97.9467753948556	1	146.505866458293	1
Gdf10	1	1	1	1	1	1	1	1	207.730855695626
Gdpd1	1	1	296.672744304277	1	1	62.032028874022	1	1	1
Gem	84.9057615126221	1	1	1	1	232.785432591407	1	451.119521858784	175.228609801519
Gfm1	383.078359245991	1	27.5141442068427	1	1	1	1	1	1
Gfpt2	1	1	1	1	1	1	1	1	104.191419745488
Gfra1	1	1	148.960532909633	1	1	1	1	1	1
Gfra2	1	1	1	1	1	1	59.0205770058332	1	25.353109267436
Gga2	254.638200977849	1	1	1	1	1	1	1	1
Ggps1	1	1	26.5972233157338	1	1	185.804358952225	1	1	43.2794168815509
Ggta1	1	1	1	1	1	90.2757828638944	1	1	1
Ghr	1	1	48.1680047332821	1	1	315.215255548901	1	1	57.359276632572
Gimap1	591.894063502511	784.055652746072	1	1	1	402.011734822467	1	661.866383461895	1
Gimap3	372.768278685396	1070.5604991526	1	1	1	1	1	948.849094052897	1
Gimap4	357.882063889111	706.990878106822	1	1	1	315.624218890192	1	729.457831638552	1
Gimap5	298.604022440715	261.255649120988	1	1	1	19.9446606819961	1	356.939902179327	1
Gimap6	1150.46015667907	1667.06341613189	1	1	1	623.618613746089	308.862785986514	925.464641392809	1
Gimap7	192.628607144855	122.40439860921	1	1	1	1	1	240.056549869987	1
Gimap8	74.1992581623818	146.698666157661	1	1	1	1	1	107.632763973737	1
Gimap9	76.5164102893327	374.326879487078	1	1	1	93.2374542742476	1	433.093107035954	1
Gins4	71.8539014922578	1	103.129279303395	88.0874526332003	1	1	34.5678749270327	1	1
Gipc2	1	1	348.418164273359	1	1	1	1	1	1
Git1	1	1	1	1	1	96.1551882251526	1	1	1
Gja4	1	1	1	1	1	333.891642256739	1	1	1
Gja5	1	1	1	1	1	1	1	1	77.5235881824331
Gjc1	1	1	1	1	1	117.059018401513	1	1	1
Glb1l2	1	1	158.520152822667	1	1	1	1	1	1
Glcci1	247.790806723074	1	132.284091881933	1	1	1	1	15.8288745565938	1
Glipr1	1	133.35352215469	119.981217314173	134.949017587125	539.123718635716	1	180.949878564878	56.890307431989	1
Glrx	1	28.1994759499681	1	67.0921590613769	270.573023209116	1	46.222642496819	44.5431769797512	1
Glrx2	1	82.1314336058141	1	1	1	1	1	1	1
Gls	22.0825557190028	1	1	34.4832886922152	1	201.20396670697	1	1	1
Glyr1	1	1	66.6376131282106	101.774670213893	121.692236336184	1	57.7785813008554	1	90.9301477762003
Gm10872	1	1	1	1	156.430763060103	1	1	1	1
Gm11346	1	257.585320378528	1	1	1	1	1	65.2925216489025	1
Gm11428	1	1	1	746.597264009415	1304.49431592049	1	109.924392098821	1	1
Gm12216	1	1	39.2837498046249	1	1	115.04463210462	1	1	1
Gm13157	1	1	1	82.1160393937028	1	1	36.7200128492879	1	1
Gm14047	1	1	1	1	42.0145834532787	1	1	1	1
Gm14420	1	1	1	1	1	1	1	1	74.9331541829123
Gm1574	1	1	346.40912042553	1	1	1	1	1	1
Gm15987	123.685428661688	1	1	76.6985293138236	1	1	7.76187804234041	1	1
Gm166	1	1	272.456840298738	1	1	1	1	1	1
Gm1661	1	1	235.020813718876	1	1	1	1	1	1
Gm16894	1	1	1	1	74.1158255055829	1	1	1	1
Gm216	1	1	137.361434301755	1	1	1	1	1	1
Gm221	1	1	158.953703745269	1	1	1	1	1	1
Gm2382	1	1	1	1	107.023035456346	1	77.1387817405156	1	1
Gm4759	1	1	1	1	1	1	1	34.5632955955154	1
Gm4902	1	119.358465271298	1	210.08359947196	1	1	271.416380090315	264.320285322769	1
Gm4956	1	1	1	1	1	1	1	204.143467474714	332.498231804356
Gm5150	1	1	1	53.354231244732	179.138713673284	1	1	1	1
Gm5483	1	1	1	1	98.4989877634914	1	1	1	1
Gm5918	1	1	201.714036099684	1	1	1	1	1	1
Gm608	111.152006013547	1	1	1	1	1	1	1	1
Gm8369	38.5303615971788	1	1	1	1	1	1	1	1
Gm885	1	1	1	111.938484767957	1	1	1	1	1
Gm973	1	1	243.731996556154	1	1	1	1	1	1
Gm9733	1	1	1	171.186050717826	1	1	1	1	1
Gm9766	1	1	1	1	1	149.977919454206	1	1	97.4399706198398
Gmds	1	1	1	1	1	1	67.6164454031659	1	1
Gmip	172.73910290579	1	1	101.764850998533	115.227607119885	1	81.284088579373	1	1
Gmppa	1	1	1	100.192819253725	1	1	1	187.91861512589	41.9505903411757
Gna15	1	1	1	1	1	1	147.742749133214	142.742268451322	1
Gnai3	1	1	42.2588798663045	1	233.088987816474	1	43.7045847444313	71.1545331755984	66.6261728381691
Gng11	1	1	1	1	1	376.445351897783	1	1	300.373053077018
Gng12	1	1	23.769663915002	20.4820104942764	359.943557604456	58.3844206721636	78.3922510093729	1	61.3695639900091
Gng2	1	1	1	164.287274776198	50.7207453353023	1	89.6403532529633	1	1
Gngt2	1	1	1	197.182631108377	1	171.67327076325	135.632160097734	1	1
Gnpat	63.3359987694935	1	158.221280998016	1	1	51.9523388763759	1	1	1
Gnpda1	1	1	1	1	1	1	65.860585743489	1	1
Gnptg	1	1	64.5585306384751	1	1	1	55.9294064915048	354.975743997075	117.242184814667
Golga4	1	1	244.977114750252	68.724740600663	1	1	58.1735426375705	187.756851212958	1
Golga5	169.426713801228	1	73.1409721699064	1	1	14.105998810661	35.0497005530577	1	1
Golim4	1	1	1	1	1	1	1	1	94.4653822475367
Golm1	1	1	1	1	1	1	1	108.614170850381	1
Gosr1	1	119.121243907675	1	47.7766670056868	1	1	1	1	1
Gp49a	1	1	1	50.3140166324521	642.82032947217	1	1	1	1
Gpaa1	1	1	68.6718916741762	1	1	1	114.276405173214	1	1
Gpank1	1	1	1	1	127.91872264879	1	1	1	1
Gpatch8	1	177.586633399318	23.6085821024797	1	1	1	35.6238340486035	1	31.4794610921465
Gpc3	1	1	1	1	1	1	1	1	1646.87407979093
Gpcpd1	36.0044874914932	48.8923300045426	1	18.37212840205	297.054106785252	1	63.7568888199752	1	1
Gpd1l	42.0492374972103	1	23.2776819286123	1	1	1	1	1	1
Gpd2	183.545096294677	1	1	1	1	73.6232727585596	29.0232698925939	1	25.8646401876355
Gpihbp1	1	1	1	1	1	1897.07717784159	1	1	1
Gpkow	89.6847828397882	91.4571590205724	1	1	255.540438590391	1	1	1	1
Gpm6a	1	1	1	1	1	277.894700027418	1	1	1
Gpm6b	1	1	1	1	1	1	1	1	346.928505342869
Gpn1	272.139302273393	1	73.7085547899708	1	1	1	70.6413424989943	1	1
Gpn3	1	383.019059283844	1	48.9068812148213	1	1	1	1	1
Gpnmb	1	1	1	1	1	1	1	1	117.980150437665
Gpr116	1	1	52.6718412405559	1	1	1291.86263618296	1	1	1
Gpr126	1	1	1	1	1	1	1	1	78.3586743480751
Gpr132	1	80.063807100206	1	1	1	1	35.3750712680325	24.9079023581026	1
Gpr137b	1	1	71.5686002588786	1	1	1	69.2725752233386	1	1
Gpr137b.ps	1	1	105.254324831771	1	221.715078903488	152.96627142217	213.419827818454	1	1
Gpr141	1	1	1	116.611192340549	1	1	47.9828113916527	1	1
Gpr171	480.52597552267	683.56808289526	1	1	1	1	254.014818825463	581.58374135372	1
Gpr174	1	31.3911731233297	1	1	1	1	1	12.0421304490375	1
Gpr18	578.735723778272	753.582490375834	1	140.160513954287	1	1	99.1016443995481	211.777188389195	1
Gpr182	1	1	1	1	1	219.975487235627	1	1	1
Gpr183	426.25194196157	335.415740914341	1	1	187.159963068043	1	86.3552230916233	1	1
Gpr35	1	1	1	43.5355132828994	199.18016067225	1	34.2523328209837	1	1
Gpr65	1	1	1	34.8509976946564	179.721171452447	1	1	198.241339449864	1
Gpr77	1	1	1	1	341.062468370237	1	1	1	1
Gpr83	1	221.02858614341	1	1	1	1	1	1	1
Gpr97	1	1	1	1	58.1322862155821	1	1	1	1
Gprc5c	1	1	124.601850140838	1	1	1	1	1	1
Gpsm2	1	1	1	1	1	1	1	1	125.112772253152
Gpsm3	1	1	1	18.7409091456633	109.137733842068	1	32.2335222189237	1	1
Gpt	1	48.2968844781297	1	1	1	1	1	1	1
Gpx2	1	1	363.73710321562	1	1	1	1	1	1
Gpx3	1	1	1	1	1	223.224620006065	1	1	7598.53862186745
Gpx7	1	1	1	1	1	1	1	1	101.199212760238
Gpx8	1	1	480.685551897358	1	1	1	1	1	204.515668110675
Gramd1a	54.0290966495026	192.017880058556	1	1	1	1	64.3880105392297	217.104582050508	1
Gramd3	1	193.577642052745	1	1	1	1	1	194.085221606224	83.1896773064373
Gramd4	87.0387960827792	1	1	1	1	1	1	45.5548489180989	1
Grap	243.175435075348	182.159623128098	1	1	1	740.155891349468	45.2503178156602	170.403499657884	1
Grap2	1	161.12204164714	1	1	1	1	1	1	1
Grasp	1	1	1	1	1	112.688627080801	1	1	1
Grb10	1	1	1	1	1	1	1	1	120.933783976388
Grb14	1	1	211.21683156073	1	1	119.683864317234	1	1	1
Grb7	1	1	145.818023486157	1	1	1	1	1	1
Grhpr	1	1	86.7590887618404	1	1	1	1	90.5229515665666	1
Grina	91.163175625504	1	32.6581266581511	229.71898805849	1809.72596579903	295.46444473676	118.567544740101	287.015276374868	221.455172029325
Gripap1	1	62.2724223055772	1	38.1488252552102	80.8727194197592	1	18.8353471163055	1	1
Grk6	282.966887829627	18.2574016064412	7.52716244332444	57.9921184069887	1	1	25.1505858096557	62.168149248654	1
Grn	365.462042506518	1	1	1772.22415950323	357.153686776307	591.904752201667	1281.82070927145	1	681.975859814954
Grrp1	1	1	1	1	1	106.460354395539	1	1	1
Grwd1	1	1	1	1	1	1	1	62.5474150287875	1
Gse1	1	1	22.5318756483889	1	1	1	1	69.0751383213639	1
Gsn	11.8998794771488	29.2956739036584	4697.22006113815	278.468339087801	947.219391643363	2851.89565373095	874.482460297995	52.1615062736737	57821.9169450979
Gsr	1	1	316.986586683244	515.786843196025	1766.00114831562	136.963082782017	10.1753016855602	31.9428254793002	134.412194623724
Gss	1	1	198.667248872032	1	1	1	1	1	1
Gsta3	1	1	1	1	1	1	1	1	324.766703862144
Gsta4	1	1	240.73495407223	1	1	1	1	1	1
Gstm2	1	1	407.436152075479	1	1	160.1317056671	1	1	550.729453368448
Gsto1	1	1	327.798085079709	277.085844264078	1	1	96.4327906410931	155.259670448302	1
Gstt1	1	1	21.9778842980224	1	1	1	1	1	632.120622320694
Gstz1	1	1	468.348715007405	1	1	1	1	1	1
Gtf2f1	62.4678113961468	1	94.3696182040066	156.146771657885	1	1	1	1	1
Gtf2f2	77.1302058167233	85.7287557668088	1	1	1	1	1	1	1
Gtf2h4	1	48.7105032169398	1	1	1	179.860160290949	1	1	1
Gtf2i	1	531.41396961556	94.7117429864712	1	1	109.851815447867	1	114.668061985861	185.808542757119
Gtf2ird2	1	1	1	1	87.1673424113268	1	1	1	1
Gtl3	1	1	927.55079729034	1	1	52.341343355027	1	1	32.7640736659426
Gtpbp1	1	1	1	1	1	1	141.966371954093	1	1
Gtpbp4	1	1	47.7134167387182	1	1	1	102.957900554169	118.026585956592	1
Gucy1a3	1	1	1	1	1	1	1	1	114.431142214917
Gxylt1	1	1	1	1	1	1	32.9555114547989	1	1
Gyg	1	1	68.4762702558383	209.134982182697	58.7977920695328	1	18.8450750798266	145.36464351507	1150.71445205143
Gypc	1	69.3406707337719	1	1	1	1	1	1	133.147211128394
Gzma	1	1	1	1	1	1	1	16019.9393253929	1
Gzmb	1	1	1	1	1	1	1	2533.56472432081	1
H1f0	1	1	71.553142569294	139.352449878168	1	364.181216148215	318.560656055465	1	172.434829193412
H2.Aa	12144.4564856558	1	77.7230769807624	3179.36661075158	1	1021.06666616034	18573.139820506	5.99933043163032	1
H2.Ab1	13907.1530897418	259.781238172923	171.881091100136	4929.53775868375	1	1274.30548759227	28592.7223197692	23.3254560303385	1
H2.DMa	1150.30339841208	109.308194952335	1	921.207240210363	1	1	1829.8361045368	1	1
H2.DMb1	78.3424754857994	1	24.1386503665883	742.783630277729	1	1	1393.51493227138	1	1
H2.DMb2	2633.28711366997	1	1	1	1	1	677.377164434162	1	1
H2.Eb1	5834.63899589116	1	1	905.725906613797	1	1	12969.8586752507	7.42105112558409	1
H2.K2	41.4979989005527	1	1	1	1	1	1	1	1
H2.M3	484.238061286831	321.635135109108	1	1	1	296.386397402674	98.4492412277166	1	1
H2.Oa	727.685325808161	1	1	1	1	1	358.266967930062	1	1
H2.Ob	1305.38632163118	1	1	1	1	1	161.859539224014	1	1
H2.Q10	1	1	1	1	936.555262133236	1	1	1	1
H2.Q6	406.656882255267	143.826230816946	1	1	1	337.31474994496	188.436738408596	435.299042110834	1
H2.Q8	207.1507691382	1	1	1	1	1	1	1	1
H2.T24	78.2565044185348	1	1	305.491711852103	147.491690922385	441.594884487039	1	1	1
H6pd	1	1	1	1	1	1	1	1	309.631201748361
Haao	1	1	1	127.572495926165	1	1	121.953883863412	1	1
Haus2	1	1	1	1	1	1	1	154.159446612316	1
Haus4	1	24.8557589937137	1	1	1	1	1	43.9886668172153	1
Haus8	1	1	1	1	1	1	176.920834315443	29.4054879325817	1
Havcr2	1	1	1	88.7160125041706	1	1	175.744898066842	1	1
Hck	589.549819977253	1	1	465.841414132009	1116.96827307592	1	475.541516468487	1	1
Hcls1	336.606816245386	136.40105390897	1	187.731565309451	511.582442979598	1	249.950495529341	267.670648747476	1
Hcst	99.2685359117922	263.814348680586	1	46.142444394079	228.181224834126	1	1	295.08593978141	1
Hdac3	1	1	59.5765891403718	1	1	1	1	144.537816157157	1
Hdac4	1	219.089620245421	1	1	194.515588993078	1	1	1	1
Hdac7	1	1	1	1	1	201.642176980061	1	1	1
Hdc	1	1	1653.21134181587	1	3444.4721363476	1	1	1	1
Hdgfrp2	73.1101428608116	93.6915031110903	220.639901682984	1	1	1	40.8047526623434	1	1
Hdhd2	1	1	76.2741778593389	1	1	263.005669733606	1	1	1
Heatr2	1	1	181.472015368667	1	1	1	1	127.603802025962	1
Hecw2	1	1	1	1	1	178.778960403643	1	1	1
Heg1	1	1	1	1	1	73.3312038627606	1	1	234.91383758291
Hepacam2	202.765995899212	1	1	1	1	1	313.385965922118	1	1
Hexim2	1	1	1	1	1	1	1	1	84.9088290841945
Heyl	1	1	1	1	1	1	1	1	76.8524297309364
Hfe	1	1	1	346.03271989618	1	228.336212241335	363.115565479422	1	1
Hgsnat	1	1	1	83.3722609760525	151.189092629088	125.565836031969	1	1	52.3871678463345
Hhex	534.722616334002	1	1	68.3495693157724	292.295025575811	156.932757752528	94.7829041031437	117.199420213432	1
Hiatl1	1	1	1	22.0370970706143	206.300926834043	1	28.2658662756179	1	1
Hilpda	1	539.356663904216	1	1	1	1843.29885338224	322.94039181019	52.1519585609215	1
Hira	1	1	1	1	1	1	47.5044405703156	1	1
Hist1h1d	1	1	1	1	1	1	1	46.8683009707386	1
Hist1h2bc	39.898480366171	1	389.141191294327	1	295.397394340933	41.1115237632468	32.6862730877319	1	141.92454935329
Hist3h2a	109.939204502495	1	35.9834054842829	1	1	1	1	1	1
Hk1	1	134.87346956348	1	25.7462161393114	1	63.5067861400983	1	1	23.6020438260541
Hk2	1	1	1	53.829156259868	31.0965532656467	1	160.514949900707	1	1
Hk3	1	1	1	1	355.128238324381	1	1	1	1
Hmbs	1	1	1	166.355852061763	1	1	133.196847917348	1	125.589776355534
Hmcn1	1	1	1	1	1	130.333360707	1	1	15.4967837158721
Hmg20a	1	157.272807512955	39.8716307955238	1	1	1	1	180.187694268382	21.3720776758835
Hmgcs2	1	1	1079.9692420232	1	1	1	1	1	172.809300734505
Hmha1	797.247328736136	529.152125275023	1	155.362787621534	408.845695398755	1	142.506592493721	185.671989104016	1
Hmox1	1	1	1	137.540802061185	128.756357109256	1	1	1	1
Hnrnpa0	241.422898184676	31.6402874690816	53.6744201553628	1	1	46.7712340647028	96.2335971737159	42.0437151141457	1
Hnrnpul1	1	1	1	16.0209997681012	1	1	47.9514395111211	1	1
Hoxa5	1	1	1	1	1	104.179728884231	1	1	143.416876371473
Hp	1	1	926.162766737772	1247.76533719608	3828.31611981808	1	1	1	1
Hpgd	1	1	1	211.558362494738	1	2136.18596191935	240.786598589038	1	110.069852600418
Hps1	1	74.9050822501159	1	47.0407036489682	1	1	1	194.187363512831	1
Hs3st1	322.525061159592	1	1	1	1	353.465678238323	1	1	1
Hs3st6	1	1	148.542330968215	1	1	1	1	1	1
Hs6st2	1	1	126.076043834489	1	1	1	1	1	1
Hscb	1	1	1	1	1	1	197.452664714677	1	1
Hsd11b1	1	90.1682158646034	1	1	1	1	1	670.825362105035	3371.60374782113
Hsd17b10	1	165.816825768183	48.3259706612281	60.2643382467088	1	1	149.053250922618	1	32.0025569040276
Hsd3b7	1	1	1	1	1	642.273401218941	73.568171688819	1	69.1737682736423
Hsdl1	1	597.916833628052	36.7383699013987	1	1	1	20.3254988874977	1	1
Hsdl2	1	1	99.4784815992008	1	1	1	68.0845891488386	1	36.8998070606596
Hsh2d	1	1	1	1	75.3220009650341	1	1	1	1
Hspa12b	1	1	1	1	1	131.054465380019	1	1	1
Hspa2	1	1	622.731534987625	1	1	1	1	1	1
Hspa4l	1	1	479.063715839574	1	1	1	1	1	1
Hspb1	1	1	164.320274796947	1	1	471.788591558113	1	1	498.320683857676
Hspb8	1	1	1	1	1	1	1	1	115.701216549951
Hspbp1	1	324.224785659182	108.431916686827	110.181796527492	1	179.955428400644	74.6632867182183	1	39.1521158743632
Hsph1	1	1	469.730470479562	1	1	1	1	124.757790192918	33.0184491639779
Htatip2	1	1	48.9234641096535	1	1	1	75.6448376028385	65.9720418714389	1
Htra1	1	1	1	1	1	1	1	1	291.945681301546
Htra3	1	1	1	1	1	1	1	1	271.713132930541
Htra4	1	1	1	1	1	1	1	1	125.237376506738
Hvcn1	821.55182917304	1	1	1	1	1	43.1866399266938	241.061425655327	1
Hyal2	1	1	1	1	1	1445.23117351714	1	1	1
Hydin	1	1	323.119684338367	1	1	1	1	1	1
Hyi	1	66.7735184252943	1	1	1	1	1	1	1
I830077J02Rik	1	1	1	28.6195795474539	1	1	1	1	1
Iars	1	1	1	1	1	1	1	94.8810286079946	1
Ibtk	1	124.880114282453	65.4502847773087	41.8025933006771	1	1	1	1	52.6531585915132
Ica1	1	1	80.2865450504597	1	1	137.405099828787	1	1	1
Icam2	252.02682210533	454.569112485229	1	69.1971771966904	1	2502.02470071645	197.87832231306	264.770145105917	1
Icos	1	204.825978529575	1	1	1	1	1	1	1
Id1	1	1	117.454955567995	1	1	694.163516207574	1	1	68.4541182303425
Id3	39.2012841288991	1	88.7475178119344	34.4117899588694	1	1762.72581968316	1	1	2022.22830224602
Idh2	1	1	210.797953788524	270.534340443104	1	366.337761447721	1	1	267.18627207698
Ier3	1	1	62.2981415364547	313.398557072202	1755.63893005415	292.673676166095	155.209394306577	1	107.225496824277
Iffo1	1	1	1	1	1	1	107.481516695675	1	1
Ifi204	1	1	1	142.721138143748	1	1	1	1	1
Ifi30	1569.0103506911	1	104.683719758204	1243.32104149759	1	1	1062.18027902329	1	1
Ifit3	1	1	1	1	1	1	1	1	136.863225487093
Ifitm1	1	1	1	1	1713.21621645789	1	1	1	129.256337432445
Ifitm2	1	1	141.060405312617	1334.27165880814	2528.77763877661	970.859798267165	365.36299623285	1	613.6425451706
Ifitm3	1	102.130632859791	245.638173154522	4823.29922748489	699.524897114029	2390.93163853977	589.327994248014	17.6926219822053	903.691566625682
Ifitm6	1	1	1	368.650089803557	1	1	31.5199048988001	1	1
Ifng	1	1	1	1	1	1	1	223.230646687273	1
Ift140	1	1	131.536877366043	1	1	1	1	1	1
Ift172	1	1	128.18904643128	1	1	1	1	1	1
Ift27	1	1	162.490750169213	1	1	1	1	1	1
Ift52	1	1	48.8862579540348	1	1	1	37.5412791579381	1	1
Ift57	1	1	390.857542630804	1	1	1	1	1	57.8465847902148
Ift74	1	1	204.145892380898	1	1	1	1	1	1
Ift81	1	1	304.656960221045	1	1	1	1	1	1
Ift88	1	1	370.421464176709	1	1	1	1	1	1
Igbp1	1	1	1	186.386174022104	1	1	112.077036823958	1	1
Igf1	1	1	1	1	1	1	1	1	300.499527480731
Igf1r	1	1	182.18103451391	1	217.424471200294	1	1	1	44.9159925467834
Igfbp2	1	1	421.724820949578	1	1	1	1	1	1
Igfbp3	1	1	1	1	1	1	1	1	1311.35794514223
Igfbp4	1	421.909738230632	1	1	1	647.058182359274	1	1	1945.56429636553
Igfbp5	1	1	389.906118286608	1	1	1	1	1	45.1948889662611
Igfbp6	1	1	1	1	1	1	1	1	1104.30726219947
Igfbp7	1	1	23.3672660702627	1	1	3205.05974354259	1	1	2232.04464697885
Igsf10	1	1	1	1	1	1	1	1	140.171244647212
Igsf6	1	1	1	454.366510212476	754.734986458498	1	1	1	1
Igtp	1	255.607396222508	1	88.3580328889689	1	199.246993189646	1	123.639849456779	1
